Fibroblast cell	Stellate cell	Macrophage cell	Endothelial cell	T cell	B cell	Ductal cell type 2	Endocrine cell	Ductal cell type 1	Acinar cell
FLT1	0.132638850823857	0.186957783036559	0.226677135312807	0.823729987833947	0.156106832494332	0.136228193755464	0.104174981266292	0.220714780630362	0.183735219616493	0.167957064732987
TCF4	0.738506792618925	0.735434545273815	0.451453821545069	0.818811466923611	0.364464470142564	0.674164877210735	0.210874942802306	0.393921863892913	0.239040108608959	0.233948851465314
CALCRL	0.219695708230981	0.262670682828302	0.210791453975915	0.817394665857955	0.200849982741631	0.173583252158486	0.146979529724766	0.223695826807064	0.171633657254288	0.159841308087929
HSPG2	0.690435042958127	0.564220685085211	0.436400326399675	0.91305016141283	0.480011859235391	0.403120154062392	0.523112142370971	0.512308231122273	0.476855067330179	0.404401107526561
LDB2	0.357418548154515	0.331523832320002	0.139140897500421	0.764190307181374	0.168415817386755	0.126328712247589	0.117462445847463	0.216398247930287	0.328907270709865	0.188059215045657
MMRN2	0.145224775376617	0.233567496062313	0.145179085016884	0.742617355055215	0.146293883293887	0.127004256581328	0.119953716458635	0.21553696454476	0.157873536359876	0.159159125001463
JAM2	0.345081520006505	0.190891441011031	0.201756350863705	0.798397317719371	0.178850545208382	0.140192352512389	0.122654481027327	0.260304718839328	0.167788379741971	0.179270022894255
ADCY4	0.157680313491139	0.349217184738451	0.192203552454354	0.760999415049873	0.162403719383206	0.164481558174041	0.174736149652725	0.235566440613553	0.163102239862533	0.150779231541957
PTPRB	0.16049404065162	0.194194777677695	0.168088123271753	0.772303248193425	0.16301122484399	0.135721422541035	0.202452508707474	0.227022613888266	0.175927663955043	0.151573383756033
GIMAP4	0.226472837813456	0.310525869917919	0.625906281080485	0.798268073205757	0.860812879422097	0.263680359413249	0.173119240168815	0.319144607871882	0.225285596934953	0.215952533798829
ETS1	0.408396577545816	0.546382692227217	0.304027540450541	0.802542503745847	0.717998846058492	0.495659725546811	0.341993185266653	0.321686698552489	0.275762746395153	0.225764225536289
NOTCH4	0.166746473686381	0.252254702809282	0.230657617819355	0.826586712817498	0.187553129648648	0.215681142365488	0.159041819376351	0.259037381012048	0.308048698569474	0.168454217748262
GIMAP5	0.198148467875945	0.273805339940019	0.396273861560529	0.780346381766516	0.742071202787049	0.249943711689672	0.15448103460923	0.264658834372105	0.220401564252398	0.183332881616889
ETS2	0.396738766634258	0.547506982855406	0.694954932489543	0.819562318712533	0.359674320932437	0.273058468030371	0.493564231585554	0.372920179680341	0.395065693426292	0.278394939963784
AQP1	0.43677192156444	0.506287545761155	0.453310729598355	0.895850173293523	0.419733794045552	0.405727083723533	0.388920433915229	0.598822062401035	0.779347998654636	0.680743297399843
APOLD1	0.253018902579022	0.853995593030428	0.303767099287088	0.94147887861169	0.418191424654569	0.349134122694025	0.22529714870902	0.377155548102069	0.305931852383405	0.262727351476945
LIFR	0.32716704261869	0.318806989437511	0.172418929579057	1.00984304090607	0.148826173912208	0.0859289735100784	0.168717520481829	0.272388254699082	0.308577870743733	0.350823036799982
FKBP1A	0.662579279269504	0.735162460530284	0.727005953591379	0.740714330893173	0.839479855776475	0.823451478111428	0.647253597342464	0.580196155921063	0.695319273172212	0.583016180229166
ITM2A	0.605682761591492	0.301254270958997	0.261712508444712	0.850289715353381	0.856369574520084	0.406538746429864	0.298838523175266	0.327634531810368	0.261439311803612	0.256179625441661
PODXL	0.215096975030423	0.263774598917672	0.250828885102741	0.881525159584077	0.280059820390973	0.225822967031903	0.391397163999263	0.310346914617418	0.282702118124243	0.389001292680735
FAM107A	0.182468758492522	0.223822475520684	0.157185459285491	0.874766552251535	0.144690349655709	0.0856603205300511	0.0994016692696642	0.280260525302848	0.396764308127652	0.202058513836968
FAM167B	0.155766718663705	0.198874578400865	0.157996937441571	0.831445591644096	0.175879937265045	0.160682810868215	0.134700001936889	0.201010314885124	0.183543126590266	0.175893510738092
KDR	0.110575546377703	0.155434712726826	0.131807796154309	0.815128897177819	0.110849994711082	0.136591538871988	0.0936396978253216	0.197600679428674	0.175532964271962	0.154202501118133
ICAM2	0.226851918589626	0.348796575032221	0.37874436267677	0.828216158493816	0.552330622780013	0.426974825652017	0.293198740941971	0.385779446763017	0.213377202722838	0.230586479644801
SEC14L1	0.339353232551862	0.370439079251448	0.500555557661049	0.794657343878053	0.462644958859765	0.468997801668649	0.331777645327626	0.383577583393664	0.318298362518601	0.318455683359568
TIE1	0.150263575888882	0.193313410525837	0.158386224686867	0.724971678781835	0.174893782665669	0.133697400474421	0.11798515007974	0.234942291652166	0.142458318699032	0.139343829201319
NOSTRIN	0.171590442326259	0.255221825349761	0.156686267840469	0.788915597962287	0.147567592468791	0.152604954705519	0.331652418900182	0.202805939061439	0.462247933497269	0.271961578779862
PPAP2B	0.682019740596336	0.719639303232478	0.348630424414964	0.935312002812314	0.235426370686076	0.298175136437514	0.298488364356071	0.318354210705366	0.311903350307232	0.31098026531725
SPTBN1	0.661436813092606	0.683768314481316	0.402965293491476	0.758457730090867	0.485060663517839	0.398674144883988	0.639377742609139	0.496986321995917	0.698875790372509	0.510339405293212
CLDN5	0.22614612045646	0.309156539910187	0.274379203717651	1.18643835018893	0.289983781853741	0.265694770778481	0.200274486664501	0.329377526503705	0.240127378061885	0.253683250911293
MYCT1	0.0872230799992532	0.138521563010371	0.106647552238471	0.678236907187788	0.11210368983816	0.0831066284616619	0.0737743229281544	0.111070912519597	0.114757573844153	0.111925525999016
STOM	0.578060475653484	0.752654287380215	0.556151694346007	0.792132506580599	0.559134994225599	0.336983521786761	0.416192882574811	0.408016374651127	0.494985724983905	0.321202661393555
ITM2B	0.609100842038592	0.626538549437406	0.718619700188715	0.651673336057581	0.757780108245013	0.817453198121347	0.672838026171029	0.564411755068187	0.548290265081866	0.764391883697028
MTUS1	0.463112831797057	0.583689209206761	0.29967243568523	0.824605251876113	0.287348774885937	0.235652332086058	0.450341256754954	0.424366816445498	0.538925020892273	0.503848169066856
IFITM1	0.772684079438345	0.987013167918073	0.50639810078688	0.950787351483077	0.949891691582395	0.52302707583507	0.711855280378097	0.369165499849883	0.384382512255342	0.213738697783683
PIK3R3	0.141972470240694	0.22569584652657	0.156696728790784	0.779107912904708	0.176783760478614	0.142726445965966	0.197925638162701	0.204750440373597	0.167366311491288	0.156615350023934
CD36	0.207907611280965	0.838483907947949	0.520149219281638	1.10880272531944	0.183397893647669	0.168414511053115	0.135934854236005	0.278941037115906	0.28896623047119	0.294411615948295
CXorf36	0.119924575446222	0.15256324630034	0.133989598293567	0.680310565486765	0.158380114899026	0.131763540198522	0.106312728127418	0.168295429055407	0.130762851591911	0.130584052141457
GIMAP6	0.122495548785843	0.162771996780738	0.273179630252105	0.680575469881824	0.471743005211398	0.126890752227421	0.0920381133282791	0.166685688150798	0.131381677273473	0.140165691373349
GPR116	0.199860018126954	0.641048310443742	0.160143217185745	0.790208899524157	0.156027144026317	0.141775922826277	0.132159541216957	0.216504255714786	0.168192033450961	0.174264028623739
TM4SF18	0.135436037723656	0.179201477557654	0.131865980433133	0.813885213127769	0.0997446487440076	0.106847428200658	0.127106124702133	0.219550389930493	0.586370385574288	0.280651897565518
EHD4	0.283547751205663	0.237891314207966	0.366583198154376	0.782599208447379	0.321012033990366	0.312302345727354	0.347324580985695	0.242758547943862	0.413872263722004	0.245655896607883
F2RL3	0.151306841987764	0.214359783486151	0.164628884919518	0.925526237720441	0.14777942709867	0.129458859562813	0.114393877691006	0.236621357342756	0.196899407852066	0.15725901857894
TSPAN7	0.172005237222113	0.185337078390099	0.140646129152089	0.741081205545716	0.12175857007661	0.114699337205597	0.117238557475475	0.416694806324269	0.241023762541425	0.174878360053445
TIMP3	1.09711174939216	1.00266403449258	0.482035111533691	0.974800461761138	0.499475911209374	0.355918699672179	0.402514336490784	0.581043524790592	0.44269705974353	0.432158357563105
CCDC85B	0.664268811927888	0.664262941926721	0.55509954958866	0.789726148278386	0.699033013631539	0.621683269916067	0.464534489895731	0.393431682393293	0.363288567701828	0.367592572148389
BTNL9	0.131266478460903	0.182584067361929	0.148424519641701	0.816162672649947	0.163302026656724	0.32270495693498	0.183503749060219	0.208492566308016	0.182606443656849	0.191479474314458
NEDD9	0.464529682247695	0.365770812416707	0.346826664140227	0.788635833611861	0.433052079201549	0.385371048186267	0.375461067365048	0.380049666144055	0.454308973254409	0.249184312679793
LIMCH1	0.289265527627626	0.21623156009166	0.146191037481053	0.716920267670532	0.142350994983014	0.120375623770611	0.257491617548803	0.409317454098721	0.485236572341852	0.246383612694063
BCAM	0.230584425880093	0.807164373198503	0.227362704254754	0.76064673433659	0.219494289632162	0.182047065630582	0.40011260718971	0.458926969957089	0.626510914048158	0.349496790172859
TSC22D1	0.889604062557641	0.997550529660108	0.57877167646044	0.967986995080857	0.561525464920915	0.426245465375955	0.693197234174671	0.587327857799108	0.627058451760157	0.488841181636056
EMP2	0.643206257840417	0.640253920333777	0.294809880773965	0.76550343209903	0.275858031279212	0.210761537213944	0.587313613239736	0.518463472533935	0.250895704043008	0.261844020379041
PALMD	0.200843930261972	0.276762083844844	0.115447167341491	0.741400918646256	0.135926471088906	0.11319255658718	0.125604766382553	0.148670381983773	0.406053493228169	0.187571647504317
CD3D	0.337619542778713	0.4321498109663	0.45003840313099	0.346718510745134	1.06158835866657	0.437774800478605	0.292543724706968	0.406166884327211	0.257790895541664	0.240391465717118
CD2	0.237622069147312	0.33740677385199	0.40131946483189	0.260112268884336	1.04620529230335	0.296772350628519	0.21582931743117	0.290102605060318	0.180661196994131	0.14245721164022
CD52	0.516866430697108	0.647986702312788	1.01717393570515	0.640926739501434	1.00631519213291	0.747979876728305	0.488845053543717	0.622227739090809	0.41699014809707	0.347233527041148
PTPRCAP	0.351351951300655	0.448414520754652	0.481957391982646	0.380289024119167	0.864655562282591	0.760163228983021	0.326868839100248	0.51678661002598	0.278938237563552	0.22538800137223
CD3E	0.213550859074443	0.279414165165166	0.300644011906046	0.217918311262457	0.947791949663023	0.245928943366954	0.173500957153229	0.263423998534846	0.159346440086819	0.130256501195662
RPS29	0.455016762921933	0.482392469968261	0.486383300366708	0.478429759741893	0.571953150178638	0.484330690933009	0.660897402648279	0.597882128130126	0.443129717446764	0.548374376567323
CORO1A	0.332604085595893	0.469481119744702	0.812274974752166	0.369270549025131	0.954578957028862	0.971991466919929	0.332047114461502	0.425750250601822	0.265457918178313	0.234589094734979
ARHGDIB	0.539819285030012	0.929437041791299	0.735593538744815	0.778242920509312	0.813528556405645	0.76870010270143	0.532930328143415	0.552043319689354	0.399227340190382	0.370127970727528
RAC2	0.235417257182155	0.302386569090882	0.650489174806106	0.246697090467154	0.907540016556715	0.846888186257804	0.343645816157693	0.319509734425644	0.179161648338272	0.146530111207974
LCK	0.178599357272864	0.23405505643003	0.234524825188831	0.189179132292754	0.837950922341599	0.573048559569479	0.212373504340002	0.170192254520016	0.135807927218602	0.106592648474697
RPLP1	0.334772286954904	0.340546798725341	0.36856191800286	0.412933240715729	0.402215385780269	0.318258141452278	0.543174765072588	0.512289697998298	0.308603235760957	0.489015140241326
CD7	0.239608046380002	0.348982852757379	0.360271877831696	0.247257259634284	1.05740564934407	0.289001897675593	0.229840470940244	0.302817956466152	0.166133581479598	0.146255514281153
APP	0.652872584672561	0.731790950886616	0.572463419460221	0.729059089432236	0.48995225142385	0.471613515603968	0.616930899749442	0.578732524019763	0.702861954203255	0.665455787772955
RPS3	0.50835857605021	0.47210218592891	0.538444432197212	0.526520966397544	0.539707979161291	0.40775111826481	0.61713587995267	0.480013543205094	0.434809500863522	0.713063320440033
RPS2	0.547787638560126	0.586453899177946	0.572825225712704	0.655587057976434	0.589782374131628	0.376751128046931	0.836232565954241	0.674289128476779	0.594899601346035	0.756051782005063
RPS15A	0.445669183737282	0.428235441386811	0.512295907689194	0.436750684998764	0.492988775839869	0.363170699582124	0.583867198396232	0.540705972120212	0.420834394205318	0.558275850222787
CD3G	0.147896152827714	0.207150260711011	0.208530044606498	0.155365884887935	0.868109733574973	0.145556848205807	0.125187402903911	0.203950833778123	0.105142777448019	0.0998397851197098
LTB	0.314736897746526	0.424109346082286	0.635315945067846	0.336663032480568	1.21332372662815	0.959692828503726	0.460776659276428	0.389769879627616	0.339821953831915	0.333243200733844
EVL	0.47241719575781	0.528955717923255	0.60204907460656	0.534459883095797	0.9094538013656	0.791887323373154	0.265490116375428	0.436827695607933	0.367311643264515	0.300905937426251
CYTIP	0.228272699383503	0.302864997503848	0.645632552370514	0.221047141867855	0.849445787167917	0.770613434866332	0.201584619065161	0.418430828904537	0.155446971947114	0.151465511364882
RPSA	0.622720653004303	0.689645660026144	0.725996491275991	0.730261003771694	0.694127446053953	0.509181119575269	0.747649998882385	0.613545588605346	0.59489313775495	0.697829587343098
RAB13	0.603819159690667	0.720699605382364	0.597189119829761	0.759684324764735	0.369231456152553	0.284346240734594	0.573694532456443	0.474827281566735	0.664640316013104	0.480197667628265
CD48	0.18536453272837	0.267907720584686	0.646390505185724	0.188624263176607	0.8597790811722	0.829660201893982	0.158927570014569	0.231230661087	0.132749733753626	0.127216047865279
S100A13	0.741860235355415	0.659208456969083	0.512921182439595	0.772761955507646	0.47480062257093	0.391658484386117	0.664310207552329	0.562900507740581	0.770131375694072	0.694817756414827
RPS27	0.46047967660661	0.381992360530459	0.532276671091107	0.424055733181979	0.63048251426592	0.462311869844486	0.590035628800752	0.538036568588247	0.348991455287225	0.71109855535774
RPL21	0.55425296429753	0.468421742175372	0.62988483027628	0.52438188427397	0.586891235877445	0.363604853713257	0.705858220987234	0.555087136291055	0.504153174486405	0.559620511622372
RPS19	0.494204168159706	0.431392648320789	0.437582617967335	0.463854309868431	0.431135725850902	0.385171397652321	0.698413609446816	0.604864589695059	0.37290373840027	0.661582762379119
BTG1	0.737017797238367	0.808677766422998	0.897862706594293	0.802362228652999	0.878222441654865	0.807330305104114	0.674864326352684	0.622343456662445	0.704113253663215	0.804044474959524
IL7R	0.359510014728183	0.322962179811097	0.53553516137674	0.258238360071294	1.14412519204777	0.269956215567061	0.215053864035522	0.31493854898767	0.171595905446844	0.143276313983446
IL2RG	0.218295727359044	0.299280742006589	0.549360347407038	0.251874314317735	0.868532962625364	0.704720979289588	0.526918964271463	0.3576760749951	0.165745803331335	0.135305001057254
ANXA2	0.74243439266651	0.812581198283691	0.796603528930304	0.790412097428285	0.877421198901959	0.732999876967421	0.714687418969795	0.7188605511801	0.639966445804086	0.877437456963071
LMNA	0.826824890219398	0.811398656534194	0.695188682186737	0.969684759131258	0.609669113886591	0.456036431979998	0.647283462558819	0.605239079213763	0.751123610186113	0.52340892358099
HSPB1	0.712041016980019	0.789615426475638	0.846417204406554	0.823957890887749	0.893983481837107	0.783453628347402	0.785594103706488	0.740508775617512	0.953474342577459	1.02095034667505
RPL41	0.505873004622256	0.415267586272585	0.489778335866232	0.489634704758168	0.452731559396968	0.360522205571176	0.615086376044727	0.536006149265679	0.46223707746677	0.614210239071185
SEPP1	1.01218263794291	0.774499894960771	0.59017756294519	0.882759633334782	0.337041097332057	0.26510969745232	0.613794218337757	0.534384290423469	0.74310670191755	0.568923748162533
TM4SF1	0.736613584664291	0.807890401836958	0.611892446790838	1.05151602864007	0.635107591070443	0.509210839522806	0.819379135965905	0.657537785600354	0.751283432197595	0.835870155743169
RPS6	0.445701708651782	0.404945896358627	0.551705468834023	0.481340311837639	0.553303424821382	0.336428858688632	0.631143943035554	0.48326832674655	0.388341994353758	0.620255996434874
RPL23A	0.492712749020183	0.449900102573112	0.607516176656316	0.517502375123611	0.547394053054914	0.367631960121579	0.675744309706232	0.581395122180778	0.445236781282467	0.747425855535674
MGST2	0.426166992099624	0.561341236162781	0.643962596154826	0.734235251631953	0.402571660732851	0.314796614516248	0.664992577033725	0.492230914752913	0.705948394629501	0.525157857862505
RPS4X	0.468477804225924	0.446647073706804	0.548959587808302	0.51069311725029	0.512597031057784	0.378767667499224	0.640387991481089	0.545964449671381	0.436061817486249	0.67495699654552
PIK3IP1	0.331493037862179	0.352310607799767	0.491042436418799	0.311926374439859	0.898956867539116	0.718465814774216	0.388569901634091	0.332268709142209	0.340971302121784	0.187865492696057
CTNND1	0.451151180848117	0.466590695428316	0.525301178049929	0.656824130156788	0.336009213157465	0.30046338544942	0.570781149722966	0.43900631469636	0.683013265143395	0.497961011673649
RPL3	0.496758636366107	0.436125006379551	0.582123599859302	0.508959991965865	0.599125178426709	0.39510011481836	0.662781808843031	0.525283895797084	0.420111601786419	0.665922818004445
RPS12	0.474777129659786	0.485638791625878	0.510895023123834	0.497627628976266	0.610286851485338	0.458106142139348	0.681178975342366	0.513700776282787	0.450788243163495	0.58393622191295
MARCKS	0.760369885627933	0.688228392315597	0.812466315742675	0.66546182901275	0.355761443921923	0.487019001535659	0.58669252695224	0.55742946547292	0.653959227034936	0.585317607741717
RPL13	0.392178991546573	0.382709323155797	0.434465892247822	0.423553168491076	0.509622049208882	0.411230313869256	0.546010361838799	0.474160373820953	0.34788634765835	0.478741108526821
WBP5	0.691063162837418	0.739371614487413	0.545632939460341	0.729846751861729	0.329117700583229	0.293069167946148	0.630932239848515	0.516843262506944	0.737423459178588	0.54394276121429
SERPING1	0.726067587216657	0.84874836410796	0.635179156591859	0.759694393198259	0.528710929842222	0.457038528224848	0.568430540978493	0.575125342879161	0.767383240866707	0.716748291189692
RPS15	0.386563694367963	0.378338711431483	0.426549697397077	0.398071490808468	0.403992047549697	0.33188040170755	0.496779874777711	0.480887854509413	0.356629881071269	0.583421175450272
B2M	0.466992374772298	0.57738826391746	0.491887240756917	0.454304762912169	0.409518571805818	0.547904275780921	0.664998929730796	0.918535825812789	0.808007813346881	0.855042288304883
MT1E	0.963786011223036	1.11529148801607	0.767853062875367	1.22283008360239	0.701954274491763	0.486169021885656	1.17197216230778	0.849192141963777	0.77310019840511	0.893289814362341
RPL30	0.471147379361966	0.453391185892755	0.545771413753491	0.506896099507438	0.580968879859605	0.445987426934686	0.652338282241238	0.528914798530473	0.440690995726228	0.690602726907118
RPS14	0.404211713597199	0.380734178532964	0.472499540651522	0.409777291374032	0.5123453863357	0.430466911119071	0.518604291208145	0.513874900467467	0.363105983623348	0.46951529741885
SPOCK2	0.176058709083688	0.240942952805766	0.240111926120703	0.376238099649945	0.804234918689909	0.370439106468664	0.161042384432938	0.200611843078975	0.125218174674391	0.101090528215488
RPS27A	0.530074696635651	0.455153249069919	0.606940424143874	0.51888257475804	0.567760085346084	0.38148304579779	0.626447847455496	0.513496925966302	0.459963195104807	0.654318935265172
IL32	0.823877840223457	0.820636983457657	0.68383301957373	0.896759993399235	1.12223410227569	0.622560784155027	0.879821460837134	0.611954913624744	0.99696489082216	1.16436542769627
CD69	0.268460932987302	0.33437468592348	0.524503730784899	0.2542420905694	0.999194214115601	0.747436496194141	0.206933142690797	0.320500775056264	0.190793784405333	0.158583997432533
RPL13A	0.458039883849137	0.402783117749033	0.519799243262514	0.458099040361161	0.51466192249754	0.364438737357585	0.781131195057634	0.500726426685799	0.375620182593915	0.593416080740379
RAC1	0.59602655655529	0.669812966340102	0.637073295722149	0.645225995608262	0.802202409310117	0.813876866264336	0.557666942709534	0.566125471857604	0.665288949447195	0.698946921135411
CD9	0.837046791621288	0.900635597461372	1.02571765474079	0.934027771664903	0.645036850054576	0.458077525662407	0.794765924886264	0.723244235213485	0.767216654671395	0.571529383484915
RPS18	0.39743973007934	0.399949469685143	0.469615763596197	0.462559118161203	0.524204511511617	0.39400168478402	0.658161273033541	0.519290849388667	0.328702435491355	0.626741403722962
RPL10	0.493022208319494	0.38471473480552	0.519867694990671	0.452752877438314	0.493803995770026	0.373427835305875	0.745898051744499	0.621454342251066	0.409379860498293	0.6125427526193
RHOH	0.172270445580563	0.221899811207719	0.402523094482906	0.163352717929586	0.747901392974815	0.817934499168219	0.130553673302692	0.262017156071477	0.122482261328582	0.109839226910913
YBX3	0.672701317593213	0.784880266144291	0.590598128146015	0.806003445199034	0.392315670148105	0.421508312677583	0.599788539364684	0.41000849310133	0.633045503502009	0.682113727442004
KLRB1	0.235184417857962	0.316817705817791	0.365704829173804	0.283318534805635	1.28404242398698	0.260780656888729	0.243196813868052	0.352656919565172	0.194351122488178	0.201243796896534
RPLP2	0.375326117729141	0.40704527070877	0.401410014244619	0.38497515846875	0.515293430341502	0.426511191113593	0.508932813397203	0.460197503591726	0.348456046565964	0.462219863003633
CAV2	0.549722931736488	0.739791022426917	0.327526504678119	0.736246659990658	0.325940293771282	0.26503988187008	0.641187078362689	0.370700631801745	0.732324153110204	0.529847214069829
ERRFI1	0.721169739964043	0.545083961358272	0.453196538359092	0.522570919642881	0.33307552513184	0.263017590725787	0.762996389205017	0.660589358979953	0.845738771516515	0.710669483582318
HLA-C	0.698196094640404	0.806165136492211	0.652181730578252	0.608567355277847	0.629911214885777	0.670132277471668	0.739344558648793	0.934787462936155	0.75898236649351	0.800259641784859
RPL32	0.391976122110459	0.361815975305534	0.463253099719524	0.415713338509819	0.511703677876085	0.407049323365463	0.521177035952989	0.432931119878012	0.33728917648077	0.448479854456566
LEPROT	0.628286305730588	0.704736877528857	0.576724808458689	0.716087002296125	0.481427794681457	0.389265291021484	0.533985934938872	0.459725846095425	0.667461648010797	0.440231187728977
RHOB	0.754113316317367	1.0191698696925	0.809259714285563	0.888799860383246	0.461794097811784	0.345999427001406	0.758245056966828	0.622452939681313	0.920449011561091	0.629479117876115
TRAF3IP3	0.15722932454076	0.216472173392065	0.390447242123004	0.177978783255646	0.794260635777851	0.717082090387432	0.15597764291905	0.205326225812534	0.126777906544182	0.110712411483429
CD27	0.172600591411398	0.221486352656625	0.229035390067658	0.157880558515585	0.853343237042485	0.844924551963661	0.145648232556508	0.436188931774631	0.108246592196733	0.106229848255034
CD151	0.638840553069357	0.775668049075074	0.583565434440283	0.726878558411439	0.543703245435245	0.384755297008402	0.647474903338873	0.509310873776714	0.708350083551186	0.59254178552702
MS4A1	0.194891270736864	0.263139337074994	0.275538799000716	0.20432034552781	0.582268483950404	0.847773672261686	0.178340617996201	0.244360595596791	0.148396326188699	0.133107430307971
CD79A	0.221553855772201	0.292686153459574	0.302361546728299	0.216957860864797	0.836978974953357	0.828331859921516	0.198020724059934	0.649697644745963	0.149971045703317	0.144055793007284
CD79B	0.190526858226029	0.305029588796479	0.286875333613767	0.447751354176546	0.622164916443607	0.92608235636545	0.184747665186009	0.257249161539691	0.147234407762174	0.124373715127572
S100A11	0.621457575891843	0.7432714643744	0.620861171153982	0.650225294569264	0.898587296108014	0.814594913407722	0.677124954490524	0.734773055110424	0.743871035011656	0.901606350523426
VPREB3	0.142450828567306	0.194799955012441	0.217962011647702	0.159885924930846	0.475528558739424	0.971407698272813	0.135056159229867	0.233541020185435	0.121852943349842	0.132518241186861
RPL27A	0.38949128401284	0.404809027944623	0.420693106464779	0.416237492837054	0.458335851060785	0.340195934112311	0.500074734753667	0.491524961684086	0.35295738197041	0.588430338395956
RPL18A	0.445237699887021	0.433313337350719	0.523064398640421	0.47862906932998	0.478321682042342	0.368844314638196	0.601236589542657	0.546407489260721	0.398314755894962	0.617871779146901
RPS23	0.417546502044013	0.411875775184015	0.528756349127335	0.464780027959073	0.526693047389089	0.360736650985304	0.594073277275485	0.499441888691961	0.384884596469429	0.645866478060544
RPL10A	0.582914781301563	0.520160302240064	0.696935493095545	0.661932084108957	0.593541893392801	0.384324013616087	0.749977743344762	0.582484005679499	0.544702523345913	0.776419944216957
RPL19	0.40624758109668	0.381146885755754	0.443835614992158	0.439439029436232	0.495407596400115	0.323943635212943	0.628739076012778	0.432532780999764	0.387563472660712	0.598436637468805
RPL8	0.49937707941707	0.436287523041103	0.488771825429585	0.474188773736447	0.471740479270192	0.33471126683642	0.530106627266381	0.484409165123937	0.400862503389101	0.563748031240317
RPL15	0.463873566409862	0.431622719573239	0.530830516367629	0.471229412049165	0.44193490745646	0.315927328230044	0.582666142217835	0.537079478383335	0.413838096350435	0.732127747718579
RPS8	0.45860870827	0.415479721913482	0.564758696824908	0.506109164206261	0.554684480933791	0.396247863733816	0.598202857916023	0.546118157473508	0.4051854205668	0.654014857228715
LIMD2	0.331748263596368	0.424166341402208	0.624512060321984	0.328212894051306	0.852253264952526	0.932533350605892	0.267308917349709	0.327027364556565	0.229787819387497	0.208666066831143
RPS20	0.474831433731243	0.488816622852997	0.485471415473874	0.487886359175003	0.548797138745867	0.38359026159467	0.591005699529335	0.486884809283574	0.447322428141824	0.728046293052073
RPS5	0.618728050582232	0.571046542586705	0.65145454737995	0.664039861209582	0.596588391271783	0.41245183264835	0.870088291273806	0.603197986470748	0.558115004961651	0.687102317374964
IRF8	0.160425027800082	0.225763464434716	0.526788478287491	0.147067783205941	0.37314766443491	0.885033939599047	0.254803790220528	0.162457259524891	0.103795206724398	0.116257771125204
PABPC1	0.680284082069073	0.741368250674757	0.740174583210073	0.779101559404619	0.828420359260004	0.662174705653134	0.72661160747274	0.605686722873309	0.711813125285275	0.717293977592528
RPL12	0.429852087106603	0.463082001111676	0.457079475965849	0.582745139340682	0.506524605712749	0.387315729746077	0.56434629698991	0.517483708128433	0.448326631944503	0.550836522574634
RPS25	0.441763477998854	0.409564217726831	0.508368260832862	0.448919610662061	0.557004683875727	0.414501019512463	0.557925200446838	0.451441144683422	0.38185095277206	0.614229749452125
BANK1	0.123340906221733	0.138302237763179	0.209699622476818	0.107478168293006	0.337814903546443	0.87156732646948	0.207497465677801	0.191234203238881	0.0944381748682143	0.062822643453388
MT1X	1.25677686499759	1.36938666934593	1.00313195586984	1.42023899237012	0.732802338093067	0.457193440099521	1.17777581784223	0.967438488491881	0.850044138394674	1.00645111965091
RPS7	0.534143861749775	0.472979270454194	0.589206660586094	0.516227594319476	0.509862631862789	0.401283406149972	0.639377345150074	0.541151089908799	0.440975658611458	0.670986414469975
RPL26	0.47652820566828	0.405599205130347	0.562598290707959	0.480800970495358	0.497018047369509	0.346856616205181	0.624571399553188	0.537887045666276	0.419352574693772	0.695595647088832
RPL18	0.479183435513292	0.476093176138478	0.520735349597908	0.519346946898173	0.501510851379393	0.413714011611935	0.635316252933372	0.494286416577318	0.439968883063447	0.590687876348081
EEF1B2	0.687641537406123	0.740105688709166	0.773774937174722	0.779805618446223	0.831585057967344	0.638569044902312	0.721183215372344	0.633385267855704	0.704230261852999	0.736810589866019
MGST3	0.648034808393787	0.779458041385877	0.756571191656472	0.735340224094663	0.677521243680651	0.552687291357186	0.653543071298153	0.570272777266444	0.701862523844163	0.58080747389834
GNB2L1	0.516782719691716	0.538368263205302	0.579033183735213	0.577064280652228	0.573480538092144	0.417767930653181	0.654759604784726	0.566355105774685	0.504867702394907	0.699365825882651
RPL7	0.516853508919266	0.460599462912654	0.63513508660006	0.538629809422023	0.576994265844507	0.371005754692046	0.758549234873965	0.565359685714969	0.465832303896146	0.695215620312989
RPS13	0.481797553102976	0.460807156887748	0.609010965882004	0.516911107906828	0.577154102597571	0.36083800727886	0.670937143517261	0.491940956392924	0.420029697739648	0.636856220778839
EEF2	0.610532476172196	0.687247296448703	0.718672758370809	0.733715876242809	0.789961510830054	0.62745247278674	0.624775486173062	0.615579038484782	0.712151454889964	0.734105140314571
NEAT1	0.744470974251132	0.767028621755763	0.766671690965877	0.780327079805302	0.998964025375791	0.900830407860105	0.897489201216293	0.788833795870725	0.837267907726682	0.951524966006377
S100A6	0.579230953861901	0.790521863522852	0.775179323006265	0.872796795064209	0.874417700281415	0.979659544156019	0.714045054112312	1.03925009555498	0.954956529796552	1.05538840442798
FCRLA	0.0790367019163795	0.120774138854574	0.127356379258098	0.0832924360318439	0.278245315928261	0.824325030075611	0.0813611684973809	0.177976609593995	0.0694820448725617	0.0624697448252346
